F,n,x0,force_x,force_y,abs(force),max_height
0.1,4,0.8,21.1205,-4.68508,21.6339,3.5877
0.25,4,0.8,11.8661,-2.97248,12.2328,2.63684
0.5,4,0.8,7.8777,-2.15345,8.16673,2.11709
1,4,0.8,5.41722,-1.60147,5.64898,1.73091
0.05,0.4,0.9,54.9075,-7.25634,55.3849,6.22566
0.1,0.4,0.9,35.2903,-5.95358,35.789,4.81879
0.25,0.4,0.9,19.4762,-4.72724,20.0416,3.44665
0.5,0.4,0.9,12.0478,-3.67355,12.5954,2.65351
1,0.4,0.9,7.36616,-2.60947,7.8147,2.03847
0.05,0.5,0.9,43.7916,-8.33269,44.5773,5.78374
0.1,0.5,0.9,29.3772,-6.50749,30.0894,4.53356
0.25,0.5,0.9,17.1687,-4.89864,17.8538,3.28499
0.5,0.5,0.9,10.982,-3.71265,11.5926,2.55052
1,0.5,0.9,6.91064,-2.61559,7.38906,1.97976
0.05,0.6,0.9,36.2707,-9.37656,37.4631,5.37244
0.1,0.6,0.9,25.0671,-7.09614,26.0522,4.25894
0.25,0.6,0.9,15.248,-5.06513,16.0673,3.1264
0.5,0.6,0.9,10.0173,-3.71743,10.6848,2.44773
1,0.6,0.9,6.48089,-2.59782,6.98216,1.9206
0.05,0.7,0.9,31.4841,-10.2323,33.1051,4.99955
0.1,0.7,0.9,22.164,-7.5852,23.426,4.00989
0.25,0.7,0.9,13.7779,-5.1679,14.7153,2.97768
0.5,0.7,0.9,9.23091,-3.69452,9.94279,2.35232
1,0.7,0.9,6.1191,-2.56877,6.63641,1.86619
0.05,0.8,0.9,28.5009,-10.8624,30.5007,4.67484
0.1,0.8,0.9,20.2396,-7.91758,21.7331,3.78901
0.25,0.8,0.9,12.6936,-5.19769,13.7166,2.84463
0.5,0.8,0.9,8.62859,-3.65284,9.36994,2.26874
1,0.8,0.9,5.8346,-2.53447,6.3613,1.81927
0.05,0.9,0.9,26.6497,-11.2673,28.9337,4.39611
0.1,0.9,0.9,18.9587,-8.09388,20.6142,3.59794
0.25,0.9,0.9,11.9181,-5.17501,12.9931,2.73134
0.5,0.9,0.9,8.18619,-3.6003,8.94292,2.19925
1,0.9,0.9,5.62071,-2.49753,6.15061,1.78094
0.05,1,0.9,25.5273,-11.4873,27.9929,4.16927
0.1,1,0.9,18.1223,-8.15506,19.8727,3.44222
0.25,1,0.9,11.3816,-5.12173,12.4809,2.64043
0.5,1,0.9,7.87203,-3.54241,8.63235,2.14428
1,1,0.9,5.46565,-2.45954,5.99355,1.75109
0.05,1.1,0.9,24.8621,-11.5605,27.4184,3.99692
0.1,1.1,0.9,17.5867,-8.13535,19.3772,3.32212
0.25,1.1,0.9,11.0172,-5.04944,12.1193,2.5704
0.5,1.1,0.9,7.6528,-3.48147,8.40749,2.10228
1,1.1,0.9,5.35563,-2.42116,5.87748,1.72854
0.05,1.2,0.9,24.5115,-11.535,27.09,3.88074
0.1,1.2,0.9,17.2622,-8.0643,19.053,3.23648
0.25,1.2,0.9,10.7753,-4.96636,11.8647,2.51878
0.5,1.2,0.9,7.50221,-3.41939,8.24472,2.07113
1,1.2,0.9,5.27875,-2.383,5.79171,1.71189
0.05,1.3,0.9,24.3758,-11.4458,26.9293,3.81193
0.1,1.3,0.9,17.0859,-7.96316,18.8505,3.18041
0.25,1.3,0.9,10.6209,-4.87908,11.688,2.48241
0.5,1.3,0.9,7.40169,-3.35843,8.12798,2.04872
1,1.3,0.9,5.22669,-2.34616,5.72911,1.69992
0.05,1.4,0.9,24.3831,-11.31,26.8785,3.77585
0.1,1.4,0.9,17.0093,-7.84082,18.7296,3.14707
0.25,1.4,0.9,10.5262,-4.78902,11.5644,2.45802
0.5,1.4,0.9,7.3356,-3.29835,8.04301,2.03306
1,1.4,0.9,5.19172,-2.31031,5.68256,1.69145
0.05,1.5,0.9,24.4935,-11.1444,26.9097,3.76175
0.1,1.5,0.9,17.0052,-7.70651,18.67,3.12994
0.25,1.5,0.9,10.4749,-4.69868,11.4805,2.44281
0.5,1.5,0.9,7.2947,-3.23985,7.98181,2.02263
1,1.5,0.9,5.16933,-2.27572,5.64809,1.6857
0.05,1.6,0.9,24.6755,-10.9611,27.0005,3.76218
0.1,1.6,0.9,17.052,-7.56639,18.6553,3.12425
0.25,1.6,0.9,10.4548,-4.60985,11.426,2.43453
0.5,1.6,0.9,7.27214,-3.18356,7.93845,2.01619
1,1.6,0.9,5.15623,-2.24268,5.62284,1.68201
0.05,1.7,0.9,24.9091,-10.7671,27.1366,3.77337
0.1,1.7,0.9,17.1355,-7.42391,18.6746,3.12669
0.25,1.7,0.9,10.4572,-4.52316,11.3935,2.4313
0.5,1.7,0.9,7.26293,-3.1295,7.90847,2.01279
1,1.7,0.9,5.14985,-2.21114,5.60447,1.67988
0.05,1.8,0.9,25.1807,-10.5669,27.308,3.79162
0.1,1.8,0.9,17.2459,-7.28101,18.7199,3.1348
0.25,1.8,0.9,10.4761,-4.43884,11.3777,2.43182
0.5,1.8,0.9,7.26353,-3.07756,7.88862,2.01166
1,1.8,0.9,5.14842,-2.18097,5.59132,1.67895
0.05,1.9,0.9,25.4794,-10.3652,27.5071,3.81602
0.1,1.9,0.9,17.3762,-7.14007,18.786,3.1472
0.25,1.9,0.9,10.5076,-4.35755,11.3753,2.43509
0.5,1.9,0.9,7.27166,-3.02794,7.87689,2.01225
1,1.9,0.9,5.15079,-2.15224,5.58236,1.67897
0.05,2,0.9,25.7976,-10.1647,27.7279,3.84439
0.1,2,0.9,17.5205,-7.00215,18.8679,3.16273
0.25,2,0.9,10.548,-4.2794,11.3831,2.44049
0.5,2,0.9,7.28524,-2.9806,7.87138,2.0142
1,2,0.9,5.15594,-2.12492,5.57664,1.67967
0.05,2.1,0.9,26.1283,-9.96691,27.9648,3.87469
0.1,2.1,0.9,17.6745,-6.86794,18.962,3.18016
0.25,2.1,0.9,10.5951,-4.20445,11.3988,2.44722
0.5,2.1,0.9,7.30291,-2.93547,7.8708,2.01706
1,2.1,0.9,5.16316,-2.09894,5.57349,1.68089
0.05,2.2,0.9,26.4693,-9.7744,28.2164,3.90741
0.1,2.2,0.9,17.8363,-6.73861,19.0668,3.19911
0.25,2.2,0.9,10.6474,-4.133,11.4214,2.45508
0.5,2.2,0.9,7.32383,-2.89266,7.87439,2.0206
1,2.2,0.9,5.17206,-2.07435,5.57253,1.6825
0.05,2.3,0.9,26.8156,-9.58693,28.4778,3.94215
0.1,2.3,0.9,18.0025,-6.61368,19.179,3.2186
0.25,2.3,0.9,10.7031,-4.06465,11.4489,2.46352
0.5,2.3,0.9,7.34691,-2.85188,7.88101,2.02472
1,2.3,0.9,5.18203,-2.05096,5.57314,1.68441
0.05,2.4,0.9,27.1653,-9.40549,28.7474,3.97632
0.1,2.4,0.9,18.172,-6.49364,19.2974,3.23935
0.25,2.4,0.9,10.7613,-3.99946,11.4805,2.47245
0.5,2.4,0.9,7.37172,-2.81311,7.89024,2.02919
1,2.4,0.9,5.19292,-2.02877,5.57515,1.68656
0.05,2.5,0.9,27.5157,-9.23033,29.0226,4.0116
0.1,2.5,0.9,18.3426,-6.37838,19.4199,3.25977
0.25,2.5,0.9,10.821,-3.93729,11.5151,2.48182
0.5,2.5,0.9,7.3976,-2.77626,7.9014,2.03382
1,2.5,0.9,5.20434,-2.0077,5.57817,1.68879
0.05,2.6,0.9,27.8657,-9.06142,29.302,4.04653
0.1,2.6,0.9,18.5138,-6.26782,19.546,3.28067
0.25,2.6,0.9,10.8818,-3.878,11.5522,2.49119
0.5,2.6,0.9,7.4243,-2.74119,7.91419,2.03859
1,2.6,0.9,5.21623,-1.98769,5.58211,1.69119
0.05,2.7,0.9,28.2127,-8.89907,29.5829,4.08087
0.1,2.7,0.9,18.6843,-6.16205,19.6742,3.30069
0.25,2.7,0.9,10.9431,-3.82154,11.5912,2.50082
0.5,2.7,0.9,7.45149,-2.70788,7.92826,2.04347
1,2.7,0.9,5.22837,-1.96868,5.58673,1.69365
0.05,2.8,0.9,28.5569,-8.74318,29.8654,4.11483
0.1,2.8,0.9,18.8537,-6.06089,19.8039,3.32213
0.25,2.8,0.9,11.0044,-3.76778,11.6316,2.51009
0.5,2.8,0.9,7.4789,-2.67623,7.94331,2.04854
1,2.8,0.9,5.24067,-1.95066,5.59193,1.69612
0.05,2.9,0.9,28.8956,-8.59305,30.1463,4.15078
0.1,2.9,0.9,19.0206,-5.96388,19.9337,3.34119
0.25,2.9,0.9,11.0654,-3.71646,11.6728,2.51961
0.5,2.9,0.9,7.50632,-2.64606,7.95905,2.05339
1,2.9,0.9,5.253,-1.9335,5.59754,1.69867
0.05,3,0.9,29.2321,-8.44899,30.4286,4.18327
0.1,3,0.9,19.1863,-5.87094,20.0645,3.36162
0.25,3,0.9,11.1259,-3.66741,11.7148,2.52888
0.5,3,0.9,7.53369,-2.61728,7.97538,2.05847
1,3,0.9,5.26531,-1.91712,5.60346,1.70105
0.05,3.1,0.9,29.5621,-8.31135,30.7082,4.22575
0.1,3.1,0.9,19.3494,-5.78244,20.195,3.38136
0.25,3.1,0.9,11.186,-3.62083,11.7574,2.53728
0.5,3.1,0.9,7.56093,-2.58998,7.99222,2.06334
1,3.1,0.9,5.27758,-1.90162,5.60973,1.70367
0.05,3.2,0.9,29.8863,-8.17943,30.9854,4.26542
0.1,3.2,0.9,19.5095,-5.69777,20.3245,3.39949
0.25,3.2,0.9,11.245,-3.5764,11.8001,2.54678
0.5,3.2,0.9,7.5878,-2.56398,8.00929,2.06768
1,3.2,0.9,5.2897,-1.88686,5.61615,1.70605
0.05,3.3,0.9,30.2022,-8.05209,31.2572,4.30268
0.1,3.3,0.9,19.6658,-5.61631,20.4521,3.41995
0.25,3.3,0.9,11.3029,-3.53377,11.8425,2.55569
0.5,3.3,0.9,7.61424,-2.53905,8.02642,2.07258
1,3.3,0.9,5.30163,-1.87272,5.62266,1.70824
0.05,3.4,0.9,30.5174,-7.92994,31.5308,4.33828
0.1,3.4,0.9,19.8208,-5.53819,20.58,3.44263
0.25,3.4,0.9,11.3602,-3.49294,11.8851,2.56401
0.5,3.4,0.9,7.64037,-2.5152,8.04373,2.07749
1,3.4,0.9,5.31342,-1.85919,5.6293,1.71081
0.05,3.5,0.9,30.824,-7.81343,31.7989,4.37171
0.1,3.5,0.9,19.9723,-5.46387,20.7062,3.46388
0.25,3.5,0.9,11.4164,-3.45418,11.9276,2.57169
0.5,3.5,0.9,7.66612,-2.49257,8.06116,2.08195
1,3.5,0.9,5.32506,-1.84637,5.63607,1.71323
0.05,3.6,0.9,31.1194,-7.70157,32.0582,4.40273
0.1,3.6,0.9,20.1186,-5.39276,20.8288,3.48377
0.25,3.6,0.9,11.471,-3.41722,11.9692,2.58093
0.5,3.6,0.9,7.69118,-2.47104,8.07838,2.08606
1,3.6,0.9,5.33639,-1.83419,5.64281,1.71546
0.05,3.7,0.9,31.4151,-7.59392,32.3199,4.43279
0.1,3.7,0.9,20.2638,-5.32431,20.9516,3.50291
0.25,3.7,0.9,11.5248,-3.38167,12.0107,2.59072
0.5,3.7,0.9,7.71585,-2.45035,8.09559,2.08992
1,3.7,0.9,5.34752,-1.82249,5.64955,1.71755
0.05,3.8,0.9,31.6998,-7.49018,32.5727,4.46091
0.1,3.8,0.9,20.4044,-5.25839,21.0711,3.52081
0.25,3.8,0.9,11.5773,-3.34743,12.0515,2.59992
0.5,3.8,0.9,7.73994,-2.4304,8.11256,2.0951
1,3.8,0.9,5.35842,-1.81119,5.65624,1.71947
0.05,3.9,0.9,31.9789,-7.39022,32.8217,4.48778
0.1,3.9,0.9,20.5417,-5.19504,21.1885,3.53786
0.25,3.9,0.9,11.6284,-3.31462,12.0916,2.60868
0.5,3.9,0.9,7.76347,-2.4113,8.12932,2.10009
1,3.9,0.9,5.36905,-1.80039,5.66287,1.7219
0.05,4,0.9,32.2529,-7.29469,33.0675,4.51305
0.1,4,0.9,20.6767,-5.13461,21.3047,3.55401
0.25,4,0.9,11.6787,-3.28336,12.1315,2.61701
0.5,4,0.9,7.7866,-2.39313,8.14606,2.10485
1,4,0.9,5.37949,-1.79012,5.66951,1.72446
0.05,0.4,1,53.5031,-7.50141,54.0264,6.19421
0.1,0.4,1,34.5,-6.12733,35.0399,4.79698
0.25,0.4,1,19.1776,-4.87485,19.7875,3.43585
0.5,0.4,1,12.0528,-3.91758,12.6735,2.66102
1,0.4,1,7.4444,-2.8605,7.97506,2.05296
0.05,0.5,1,42.2402,-8.68827,43.1245,5.73971
0.1,0.5,1,28.413,-6.75591,29.2051,4.5014
0.25,0.5,1,16.7472,-5.08586,17.5024,3.26819
0.5,0.5,1,10.9129,-3.97493,11.6143,2.55317
1,0.5,1,6.94681,-2.87019,7.5164,1.98926
0.05,0.6,1,34.7447,-9.82024,36.1059,5.31385
0.1,0.6,1,24.0636,-7.40952,25.1786,4.21678
0.25,0.6,1,14.7811,-5.30729,15.7051,3.10476
0.5,0.6,1,9.90019,-4.00158,10.6783,2.44545
1,0.6,1,6.48249,-2.8539,7.08289,1.92553
0.05,0.7,1,30.0269,-10.7447,31.8914,4.93272
0.1,0.7,1,21.1793,-7.95429,22.6238,3.95993
0.25,0.7,1,13.317,-5.46454,14.3946,2.9521
0.5,0.7,1,9.08606,-3.99458,9.92538,2.34526
1,0.7,1,6.0946,-2.82343,6.71684,1.86683
0.05,0.8,1,27.1199,-11.4316,29.4308,4.59767
0.1,0.8,1,19.3059,-8.33884,21.0298,3.73256
0.25,0.8,1,12.2584,-5.53546,13.4503,2.81536
0.5,0.8,1,8.46904,-3.96088,9.3495,2.25725
1,0.8,1,5.79231,-2.78584,6.42743,1.81634
0.05,0.9,1,25.3459,-11.8861,27.9945,4.3128
0.1,0.9,1,18.088,-8.56022,20.0114,3.53667
0.25,0.9,1,11.5107,-5.53837,12.7738,2.69907
0.5,0.9,1,8.02049,-3.91089,8.92319,2.18419
1,0.9,1,5.56746,-2.74498,6.20737,1.77527
0.05,1,1,24.2939,-12.1469,27.1614,4.08085
0.1,1,1,17.3106,-8.65529,19.3538,3.37767
0.25,1,1,10.9998,-5.49992,12.2982,2.60546
0.5,1,1,7.70598,-3.85299,8.61554,2.12656
1,1,1,5.40654,-2.70327,6.0447,1.74348
0.05,1.1,1,23.6892,-12.2508,26.6694,3.90613
0.1,1.1,1,16.8253,-8.65908,18.9227,3.25587
0.25,1.1,1,10.6581,-5.43587,11.9643,2.53377
0.5,1.1,1,7.48975,-3.79078,8.39442,2.08285
1,1.1,1,5.29402,-2.66154,5.9254,1.71969
0.05,1.2,1,23.3888,-12.2478,26.4015,3.79101
0.1,1.2,1,16.5428,-8.604,18.6465,3.17006
0.25,1.2,1,10.4359,-5.35711,11.7306,2.48131
0.5,1.2,1,7.34371,-3.7268,8.23524,2.05065
1,1.2,1,5.21656,-2.62033,5.83769,1.70226
0.05,1.3,1,23.2937,-12.1733,26.2828,3.72481
0.1,1.3,1,16.4006,-8.51251,18.4782,3.11519
0.25,1.3,1,10.2981,-5.27117,11.5688,2.44478
0.5,1.3,1,7.24789,-3.66327,8.12105,2.02766
1,1.3,1,5.16476,-2.58055,5.77356,1.68979
0.05,1.4,1,23.3346,-12.0467,26.2607,3.69139
0.1,1.4,1,16.3521,-8.39536,18.3813,3.0835
0.25,1.4,1,10.2173,-5.18047,11.4556,2.42069
0.5,1.4,1,7.18631,-3.6002,8.0377,2.01175
1,1.4,1,5.13047,-2.54183,5.72561,1.68104
0.05,1.5,1,23.4727,-11.8868,26.3109,3.67921
0.1,1.5,1,16.3715,-8.26364,18.3389,3.06822
0.25,1.5,1,10.1782,-5.08862,11.3793,2.40613
0.5,1.5,1,7.14988,-3.53877,7.97769,2.00135
1,1.5,1,5.10917,-2.50464,5.69006,1.67514
0.05,1.6,1,23.6773,-11.7047,26.4124,3.68165
0.1,1.6,1,16.4377,-8.1231,18.3353,3.06421
0.25,1.6,1,10.1682,-4.99705,11.3297,2.39861
0.5,1.6,1,7.13124,-3.4792,7.9347,1.9951
1,1.6,1,5.09707,-2.46897,5.66356,1.67142
0.05,1.7,1,23.9325,-11.509,26.556,3.69473
0.1,1.7,1,16.5394,-7.9783,18.3631,3.06834
0.25,1.7,1,10.1801,-4.9069,11.3009,2.39635
0.5,1.7,1,7.12592,-3.42171,7.90486,1.99201
1,1.7,1,5.09187,-2.43482,5.64407,1.66936
0.05,1.8,1,24.222,-11.3052,26.7304,3.71517
0.1,1.8,1,16.6652,-7.83192,18.4138,3.07822
0.25,1.8,1,10.2073,-4.8188,11.2876,2.39785
0.5,1.8,1,7.1301,-3.36638,7.88485,1.99129
1,1.8,1,5.09163,-2.40217,5.62984,1.66854
0.05,1.9,1,24.5357,-11.0979,26.9288,3.74106
0.1,1.9,1,16.8087,-7.68623,18.4827,3.0922
0.25,1.9,1,10.2461,-4.73333,11.2866,2.40213
0.5,1.9,1,7.14148,-3.31331,7.87265,1.99238
1,1.9,1,5.0951,-2.37099,5.61975,1.6687
0.05,2,1,24.8691,-10.8915,27.1495,3.77123
0.1,2,1,16.9658,-7.54333,18.5671,3.10921
0.25,2,1,10.2934,-4.65102,11.2954,2.40843
0.5,2,1,7.15822,-3.26266,7.8667,1.99475
1,2,1,5.10139,-2.34138,5.61305,1.66958
0.05,2.1,1,25.2138,-10.6873,27.3853,3.80373
0.1,2.1,1,17.1314,-7.40387,18.6628,3.12813
0.25,2.1,1,10.3469,-4.57196,11.312,2.41615
0.5,2.1,1,7.17891,-3.21439,7.86569,1.99815
1,2.1,1,5.10979,-2.31326,5.60902,1.67102
0.05,2.2,1,25.5662,-10.4865,27.6332,3.8386
0.1,2.2,1,17.3031,-7.2682,18.7676,3.14856
0.25,2.2,1,10.4047,-4.496,11.3346,2.42488
0.5,2.2,1,7.20249,-3.16828,7.86854,2.0022
1,2.2,1,5.11969,-2.28647,5.60707,1.67285
0.05,2.3,1,25.9254,-10.2915,27.8934,3.87519
0.1,2.3,1,17.4798,-7.13743,18.8808,3.16966
0.25,2.3,1,10.4661,-4.42346,11.3624,2.43433
0.5,2.3,1,7.22834,-3.12445,7.87471,2.00688
1,2.3,1,5.13081,-2.26108,5.60693,1.67503
0.05,2.4,1,26.2859,-10.1018,28.1601,3.911
0.1,2.4,1,17.658,-7.01115,18.999,3.19217
0.25,2.4,1,10.5293,-4.35404,11.394,2.44408
0.5,2.4,1,7.2556,-3.08269,7.88332,2.01178
1,2.4,1,5.14269,-2.23693,5.60813,1.6774
0.05,2.5,1,26.6481,-9.91836,28.434,3.94851
0.1,2.5,1,17.838,-6.88984,19.1223,3.21402
0.25,2.5,1,10.594,-4.2878,11.4289,2.4543
0.5,2.5,1,7.28402,-3.04299,7.89409,2.01695
1,2.5,1,5.15521,-2.21402,5.61053,1.67993
0.05,2.6,1,27.0081,-9.74137,28.7111,3.98486
0.1,2.6,1,18.0174,-6.77335,19.2485,3.23621
0.25,2.6,1,10.6594,-4.2246,11.4661,2.46463
0.5,2.6,1,7.31304,-3.00522,7.90644,2.02232
1,2.6,1,5.16808,-2.19227,5.61383,1.68252
0.05,2.7,1,27.3644,-9.57041,28.9897,4.02103
0.1,2.7,1,18.1955,-6.6614,19.3765,3.25783
0.25,2.7,1,10.725,-4.16419,11.505,2.47474
0.5,2.7,1,7.34244,-2.96923,7.92009,2.02767
1,2.7,1,5.18118,-2.17156,5.61786,1.68518
0.05,2.8,1,27.7196,-9.40645,29.2721,4.05657
0.1,2.8,1,18.373,-6.55436,19.5071,3.28007
0.25,2.8,1,10.7907,-4.10666,11.5457,2.48507
0.5,2.8,1,7.37208,-2.93502,7.93486,2.03309
1,2.8,1,5.19444,-2.15191,5.62254,1.68787
0.05,2.9,1,28.0675,-9.24871,29.5521,4.09366
0.1,2.9,1,18.5474,-6.45182,19.6375,3.30018
0.25,2.9,1,10.8556,-4.05181,11.5871,2.49489
0.5,2.9,1,7.4016,-2.90247,7.95035,2.03846
1,2.9,1,5.20769,-2.13324,5.62767,1.69063
0.05,3,1,28.4128,-9.09667,29.8335,4.12827
0.1,3,1,18.7199,-6.35319,19.7686,3.32139
0.25,3,1,10.92,-3.99922,11.6293,2.50536
0.5,3,1,7.43093,-2.87133,7.96639,2.04365
1,3,1,5.22087,-2.11539,5.63315,1.69334
0.05,3.1,1,28.7519,-8.95104,30.113,4.17098
0.1,3.1,1,18.89,-6.25905,19.9,3.34267
0.25,3.1,1,10.9838,-3.94915,11.6722,2.51471
0.5,3.1,1,7.46015,-2.84171,7.98305,2.04921
1,3.1,1,5.23405,-2.09843,5.63903,1.69599
0.05,3.2,1,29.0875,-8.81142,30.3928,4.21269
0.1,3.2,1,19.0574,-6.16894,20.031,3.36225
0.25,3.2,1,11.0466,-3.9014,11.7153,2.52428
0.5,3.2,1,7.48891,-2.81354,7.99999,2.05422
1,3.2,1,5.24701,-2.08233,5.6451,1.69875
0.05,3.3,1,29.4117,-8.67701,30.665,4.25144
0.1,3.3,1,19.2202,-6.08254,20.1597,3.38259
0.25,3.3,1,11.108,-3.85574,11.7582,2.53399
0.5,3.3,1,7.51722,-2.78662,8.01709,2.05907
1,3.3,1,5.2598,-2.06695,5.65135,1.70118
0.05,3.4,1,29.7352,-8.54791,30.9394,4.28823
0.1,3.4,1,19.3815,-5.99946,20.2888,3.40628
0.25,3.4,1,11.1686,-3.81186,11.8012,2.54306
0.5,3.4,1,7.54512,-2.76077,8.03434,2.06435
1,3.4,1,5.27239,-2.05218,5.65769,1.70367
0.05,3.5,1,30.0498,-8.42403,31.2083,4.32288
0.1,3.5,1,19.5389,-5.92006,20.416,3.42865
0.25,3.5,1,11.228,-3.77006,11.844,2.55143
0.5,3.5,1,7.57252,-2.73618,8.05169,2.06929
1,3.5,1,5.28477,-2.03815,5.66418,1.70639
0.05,3.6,1,30.356,-8.30514,31.4716,4.35569
0.1,3.6,1,19.6919,-5.84409,20.5408,3.44967
0.25,3.6,1,11.2859,-3.73021,11.8863,2.5603
0.5,3.6,1,7.59929,-2.71278,8.06898,2.07385
1,3.6,1,5.29687,-2.02481,5.67069,1.70888
0.05,3.7,1,30.6586,-8.19159,31.7341,4.38657
0.1,3.7,1,19.8426,-5.77139,20.6649,3.46956
0.25,3.7,1,11.3427,-3.69207,11.9285,2.57067
0.5,3.7,1,7.62555,-2.6904,8.08624,2.07811
1,3.7,1,5.30873,-2.01207,5.67724,1.71121
0.05,3.8,1,30.9529,-8.08099,31.9904,4.41597
0.1,3.8,1,19.9892,-5.70087,20.7863,3.48844
0.25,3.8,1,11.3981,-3.65515,11.9699,2.58049
0.5,3.8,1,7.65123,-2.66874,8.1033,2.0829
1,3.8,1,5.32036,-1.99973,5.68376,1.71337
0.05,3.9,1,31.2404,-7.97512,32.2423,4.44363
0.1,3.9,1,20.1326,-5.63329,20.9059,3.50631
0.25,3.9,1,11.4523,-3.61976,12.0108,2.58979
0.5,3.9,1,7.67633,-2.64797,8.12021,2.08825
1,3.9,1,5.3317,-1.9879,5.69024,1.71547
0.05,4,1,31.522,-7.87358,32.4905,4.47026
0.1,4,1,20.2729,-5.56869,21.0238,3.52332
0.25,4,1,11.5053,-3.58603,12.0512,2.59863
0.5,4,1,7.7009,-2.62821,8.13704,2.09334
1,4,1,5.34282,-1.97666,5.69675,1.71823
0.05,0.4,1.1,52.2355,-7.74436,52.8064,6.16363
0.1,0.4,1.1,33.7765,-6.30253,34.3595,4.77705
0.25,0.4,1.1,18.8796,-5.00921,19.5329,3.42475
0.5,0.4,1.1,12.0082,-4.12203,12.696,2.66348
1,0.4,1.1,7.49878,-3.09329,8.11173,2.06371
0.05,0.5,1.1,40.8684,-9.03466,41.8552,5.69972
0.1,0.5,1.1,27.5538,-7.00209,28.4296,4.47087
0.25,0.5,1.1,16.3384,-5.25735,17.1635,3.25114
0.5,0.5,1.1,10.8025,-4.19926,11.59,2.55122
1,0.5,1.1,6.9623,-3.10791,7.62448,1.99612
0.05,0.6,1.1,33.4096,-10.2487,34.9462,5.26327
0.1,0.6,1.1,23.1807,-7.71538,24.4309,4.17861
0.25,0.6,1.1,14.3304,-5.52569,15.3589,3.08261
0.5,0.6,1.1,9.75178,-4.25194,10.6384,2.43968
1,0.6,1.1,6.46751,-3.09551,7.17014,1.92839
0.05,0.7,1.1,28.7618,-11.237,30.8789,4.8704
0.1,0.7,1.1,20.3181,-8.30963,21.9517,3.91453
0.25,0.7,1.1,12.8728,-5.73164,14.0911,2.92601
0.5,0.7,1.1,8.92086,-4.26651,9.88862,2.33566
1,0.7,1.1,6.05827,-3.06625,6.79003,1.86598
0.05,0.8,1.1,25.9238,-11.9752,28.556,4.52934
0.1,0.8,1.1,18.4875,-8.73896,20.4489,3.68039
0.25,0.8,1.1,11.8418,-5.84318,13.205,2.78621
0.5,0.8,1.1,8.29852,-4.24593,9.32167,2.24414
1,0.8,1.1,5.74214,-3.02736,6.4913,1.81226
0.05,0.9,1.1,24.2157,-12.4743,27.2398,4.23633
0.1,0.9,1.1,17.3221,-9.00036,19.5208,3.48068
0.25,0.9,1.1,11.1252,-5.8741,12.5808,2.66723
0.5,0.9,1.1,7.85102,-4.20256,8.90506,2.16822
1,0.9,1.1,5.50952,-2.9841,6.26575,1.76883
0.05,1,1.1,23.2224,-12.7723,26.503,4.00064
0.1,1,1.1,16.5943,-9.12685,18.9386,3.3184
0.25,1,1.1,10.642,-5.8531,12.1454,2.57162
0.5,1,1.1,7.54077,-4.14743,8.60607,2.10861
1,1,1.1,5.34503,-2.93976,6.10012,1.73548
0.05,1.1,1.1,22.667,-12.9045,26.0829,3.82452
0.1,1.1,1.1,16.1515,-9.15319,18.5648,3.19512
0.25,1.1,1.1,10.3237,-5.79951,11.8411,2.49872
0.5,1.1,1.1,7.33032,-4.08593,8.39216,2.06357
1,1.1,1.1,5.23144,-2.89546,5.97927,1.71067
0.05,1.2,1.1,22.4087,-12.9236,25.8683,3.71061
0.1,1.2,1.1,15.9053,-9.11463,18.3318,3.10951
0.25,1.2,1.1,10.1217,-5.72718,11.6297,2.44578
0.5,1.2,1.1,7.19072,-4.02169,8.23896,2.03063
1,1.2,1.1,5.15453,-2.85195,5.89091,1.69263
0.05,1.3,1.1,22.3458,-12.8633,25.7837,3.64677
0.1,1.3,1.1,15.7914,-9.033,18.1924,3.05584
0.25,1.3,1.1,9.9997,-5.64399,11.4825,2.40928
0.5,1.3,1.1,7.10043,-3.95669,8.12844,2.00724
1,1.3,1.1,5.10349,-2.80967,5.82579,1.67975
0.05,1.4,1.1,22.4144,-12.7469,25.7854,3.61553
0.1,1.4,1.1,15.7673,-8.92248,18.1168,3.02584
0.25,1.4,1.1,9.93278,-5.5544,11.3803,2.38569
0.5,1.4,1.1,7.04429,-3.89183,8.04788,1.99125
1,1.4,1.1,5.0705,-2.76865,5.77715,1.6708
0.05,1.5,1.1,22.5742,-12.5922,25.8487,3.60525
0.1,1.5,1.1,15.8064,-8.79363,18.0879,3.01219
0.25,1.5,1.1,9.90498,-5.46183,11.3111,2.37185
0.5,1.5,1.1,7.01252,-3.82802,7.98931,1.98095
1,1.5,1.1,5.05044,-2.72908,5.74063,1.66481
0.05,1.6,1.1,22.7996,-12.4123,25.9593,3.60955
0.1,1.6,1.1,15.8903,-8.65371,18.0938,3.00979
0.25,1.6,1.1,9.90501,-5.36851,11.2663,2.3652
0.5,1.6,1.1,6.99823,-3.76581,7.94711,1.97497
1,1.6,1.1,5.03966,-2.69105,5.71314,1.6611
0.05,1.7,1.1,23.0688,-12.2152,26.1032,3.624
0.1,1.7,1.1,16.0053,-8.50713,18.1257,3.0153
0.25,1.7,1.1,9.92498,-5.27563,11.24,2.36379
0.5,1.7,1.1,6.99651,-3.70537,7.91712,1.97225
1,1.7,1.1,5.03559,-2.65451,5.69242,1.65909
0.05,1.8,1.1,23.3728,-12.0087,26.2773,3.64614
